name,price,price_z,sku,size_nm,size,title,quantity,Link,color_nm,color,country_proizvodit,resp_foto15,resp_foto14,resp_foto13,resp_foto12,resp_foto11,resp_foto10,resp_foto9,resp_foto8,resp_foto7,resp_foto6,resp_foto5,resp_foto0,resp_foto1,resp_foto2,resp_foto3,categor_list10,categor_list9,categor_list8,categor_list7,categor_list6,categor_list5,categor_list4,categor_list0,categor_list1,categor_list2
Джинсы женские Feng Xing FX4097,1399,999,ARK-FX4097',Size,26,"Джинсы Feng Xing выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_feng_xing_fx4097/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/c87/c8703a3f20eb8738b206dab52c6a8fea.jpg,https://www.kupi-jeans.ru/upload/iblock/c87/c8703a3f20eb8738b206dab52c6a8fea.jpg,https://www.kupi-jeans.ru/upload/iblock/f07/f07824f951fb90a65583e36969c36217.jpg,https://www.kupi-jeans.ru/upload/iblock/712/712197b415354c01a82e356d2bbdce1a.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские FA&FA FA6037AKK,1399,999,ARK-FA6037AKK',Size,28;29;31;33,"Джинсы-бойфренды. Концепция стиля этих джинсов — раскрепощенность и свобода. Создается ощущение, что девушка с утра надела джинсы своего брата или парня. Казалось бы, такой небрежный вид никак не придает женственности и стройности фигуре, но, как ни странно, женщины в них выглядят необыкновенно хрупкими.... 5 карманов. Шлевки для ремня. Застежка на молнию и 1 пуговицу. Ремень в комплекте. Широкие джинсы-бойфренды со средней посадкой и шаговым швом. Носить с отворотами снизу. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_fa_fa_fa6037akk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/9ee/9ee1715f447d01c4c351660a7d8f5d2a.jpg,https://www.kupi-jeans.ru/upload/iblock/9ee/9ee1715f447d01c4c351660a7d8f5d2a.jpg,https://www.kupi-jeans.ru/upload/iblock/e29/e294069ef09980e681f333a742cf442a.jpg,https://www.kupi-jeans.ru/upload/iblock/473/47376d74ce499290b3c724998db313e6.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Шорты женские джинсовые Langluka LK1621K,1190,790,ARK-LK1621K',Size,25;26;27;28;30,"Шорты Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. В комплект входит ремень. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/shorty_zhenskie_dzhinsovye_langluka_lk1621k/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/d17/d17f58160413bf14d9b7ca296904dba5.jpg,https://www.kupi-jeans.ru/upload/iblock/d17/d17f58160413bf14d9b7ca296904dba5.jpg,https://www.kupi-jeans.ru/upload/iblock/7a2/7a208acfc5306d06931b561ba38981a3.jpg,https://www.kupi-jeans.ru/upload/iblock/ba1/ba10c4f68614678ac51470033d85c7e5.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Джинсы женские Miss Bon MB-418-1,1399,999,ARK-MB-418-1',Size,28,"Джинсы Miss Bon выполнены из хлопкового денима. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 95% хлопок, 5% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_miss_bon_mb_418_1/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/9f4/9f459c3673d233bc37ff912ee6f05bba.jpg,https://www.kupi-jeans.ru/upload/iblock/9f4/9f459c3673d233bc37ff912ee6f05bba.jpg,https://www.kupi-jeans.ru/upload/iblock/ac5/ac570499ea9e576fd343e810edb79c2e.jpg,https://www.kupi-jeans.ru/upload/iblock/adf/adf8151a75f664fead404f8bcc21e11a.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские LLK PY060Y,1399,999,ARK-PY060Y',Size,26;27;28,"Женские джинсы LLK. состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_llk_py060y/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/26f/26f90b6d6f0d3c32e8ebb2e24dc8e62e.jpg,https://www.kupi-jeans.ru/upload/iblock/26f/26f90b6d6f0d3c32e8ebb2e24dc8e62e.jpg,https://www.kupi-jeans.ru/upload/iblock/5d4/5d4f65db51457e3e8b9d0485e12bd747.jpg,https://www.kupi-jeans.ru/upload/iblock/052/05257d1df12a9b29611adbddc3b115e7.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Шорты женские джинсовые Langluka LK0147DK,1190,790,ARK-LK0147DK',Size,25;26;27;28;29;30,"Шорты Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/shorty_zhenskie_dzhinsovye_langluka_lk0147dk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/5ae/5ae6bc610038dcf16d5df5e8e15d24d6.jpg,https://www.kupi-jeans.ru/upload/iblock/5ae/5ae6bc610038dcf16d5df5e8e15d24d6.jpg,https://www.kupi-jeans.ru/upload/iblock/299/299e41e17fe4878f63894c53ca09464d.jpg,https://www.kupi-jeans.ru/upload/iblock/58b/58b14e7c0a9b3abcc1031e03a3613227.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Джинсы женские Langluka PY012,1399,999,ARK-PY012',Size,25,"Джинсы для женщин модные, из мягкого хлопка. Состав: 98% хлопок, 2% полиэстер.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_py012/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/196/196ac96043fbdcc35b4c5b6e748a03e7.jpg,https://www.kupi-jeans.ru/upload/iblock/196/196ac96043fbdcc35b4c5b6e748a03e7.jpg,https://www.kupi-jeans.ru/upload/iblock/ca4/ca47ce7c22a0c3de6fee139586ce0bbc.jpg,https://www.kupi-jeans.ru/upload/iblock/520/520ecaea36dbbdd2e9261291c806593c.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские утепленные XQL 006,1280,880,ARK-006',Size,25;26;27;30,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_xql_006/,Color,0000ff,Китай,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/cab/cab6c02a16853fbccc83ec46f37b20ce.jpg,https://www.kupi-jeans.ru/upload/iblock/e7a/e7aecf34326809cb8f3998b4b648d21e.jpg,https://www.kupi-jeans.ru/upload/iblock/e7a/e7aecf34326809cb8f3998b4b648d21e.jpg,https://www.kupi-jeans.ru/upload/iblock/5e0/5e03406ee6d48edc04ad871b4f3fe5f8.jpg,https://www.kupi-jeans.ru/upload/iblock/d9c/d9ceab42590a99624a4f170e720d29e8.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Джинсы женские утепленные Langluka X1747-1F,1360,960,ARK-X1747-1F',Size,26,"Симпатичные утепленные байкой, стрейчевые джинсы с высокой посадкой, зауженный крой. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_langluka_x1747_1f/,Color,0000ff,Китай,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/66c/66c0efd6e4ca2188f9524c51ce821fe8.jpg,https://www.kupi-jeans.ru/upload/iblock/2fa/2fa72b87c92506e474b3b3c239bca26b.jpg,https://www.kupi-jeans.ru/upload/iblock/2fa/2fa72b87c92506e474b3b3c239bca26b.jpg,https://www.kupi-jeans.ru/upload/iblock/df7/df73fda04f7e8339ed49626e6a00e9ca.jpg,https://www.kupi-jeans.ru/upload/iblock/f55/f557d28ce07c7d5799cc31fab4607571.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Джинсы женские утепленные Langluka LJ1388AFH,1399,999,ARK-LJ1388AFH',Size,32,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_langluka_lj1388afh/,Color,0000ff,Китай,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/c37/c37009f72bfedf69217c358ab60fc4e4.jpg,https://www.kupi-jeans.ru/upload/iblock/903/90345516ae5597c9fd37985c9801ba6d.jpg,https://www.kupi-jeans.ru/upload/iblock/903/90345516ae5597c9fd37985c9801ba6d.jpg,https://www.kupi-jeans.ru/upload/iblock/c83/c832961538c2063d159cbfd2d0c7f358.jpg,https://www.kupi-jeans.ru/upload/iblock/7f0/7f080386dbc3bfc71eb138ffbea41536.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Джинсы женские утепленные GDKZ K-070,1320,920,ARK-K-070',Size,,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, прямого кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_gdkz_k_070/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/1ef/1efcb370200253c2d6d39cc08818a0b0.jpg,https://www.kupi-jeans.ru/upload/iblock/1ef/1efcb370200253c2d6d39cc08818a0b0.jpg,https://www.kupi-jeans.ru/upload/iblock/08c/08c69b9c309487d8e8460bf07432d804.jpg,https://www.kupi-jeans.ru/upload/iblock/7db/7db4311d61a5f97272b3415ab95f98b0.jpg,,,,,,,,,,
Джинсы женские утепленные Dute 6059,1360,960,ARK-6059',Size,29;30;32,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, прямого кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_dute_6059/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/acd/acd20bff726a51194ed03b77f9c155eb.jpg,https://www.kupi-jeans.ru/upload/iblock/acd/acd20bff726a51194ed03b77f9c155eb.jpg,https://www.kupi-jeans.ru/upload/iblock/d50/d50dbdf2ed3d05383d05eddc60593520.jpg,https://www.kupi-jeans.ru/upload/iblock/ee1/ee1070b6e3c2e21b94aed0c40bf15bfb.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Шорты женские джинсовые Langluka 1598DK,1190,790,ARK-1598DK',Size,25;26;27;28;29;30,"Шорты Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. В комплект входит ремень. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/shorty_zhenskie_dzhinsovye_langluka_1598dk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/d6c/d6cde808ba2ca90b4f4f9a573e9f9a94.jpg,https://www.kupi-jeans.ru/upload/iblock/d6c/d6cde808ba2ca90b4f4f9a573e9f9a94.jpg,https://www.kupi-jeans.ru/upload/iblock/797/797a0911f01d86a96c6606f24d25cfb9.jpg,https://www.kupi-jeans.ru/upload/iblock/e1b/e1b6efff5ee38b6f4f5876303ca73d0e.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Джинсы женские утепленные Langluka LJ1203AFH,1300,900,ARK-LJ1203AFH',Size,,"Джинсы женские утепленные. Детали:классический покрой, подкладкой из тонкого флиса, которая незаметна глазу. Джинсы-стрейч. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_langluka_lj1203afh/,Color,0000ff,Китай,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/0a0/0a0e2eb1eb96ac4300ab9f5a6f31ab0e.jpg,https://www.kupi-jeans.ru/upload/iblock/bf2/bf259638de67fb749f4651bf09348e2a.jpg,https://www.kupi-jeans.ru/upload/iblock/bf2/bf259638de67fb749f4651bf09348e2a.jpg,https://www.kupi-jeans.ru/upload/iblock/606/606d4da4ef048d75302f990aeb6ce968.jpg,https://www.kupi-jeans.ru/upload/iblock/59d/59dc2034b65ef8e1e99fe1e9884124e1.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Сарафан женский джинсовый СДЖ 005,1100,700,ARK-СДЖ 005',Size,46-48,Легкие удобные сарафаны свободного покроя Цвет: голубой Состав: 95% хлопок/5% эластан Размеры: 46-48 Производитель: Китай,10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/kombinezony_i_sarafany_/sarafan_zhenskiy_dzhinsovyy_sdzh_005/,Color,00bfff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/546/546513f4f6950e47c1770d05fb2a37f9.jpg,https://www.kupi-jeans.ru/upload/iblock/546/546513f4f6950e47c1770d05fb2a37f9.jpg,https://www.kupi-jeans.ru/upload/iblock/9a8/9a8c27438fb296ca3dce6eab02b36101.jpg,https://www.kupi-jeans.ru/upload/iblock/169/16900c944b96333ac885b3447b962cef.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Комбинезоны и сарафаны 
Сарафан женский джинсовый СДЖ 001,1100,700,ARK-СДЖ 001',Size,46-48,Легкие удобные сарафаны свободного покроя Цвет: голубой Состав: 95% хлопок/5% эластан Размеры: 46-48 Производитель: Китай,10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/kombinezony_i_sarafany_/sarafan_zhenskiy_dzhinsovyy_sdzh_001/,Color,00bfff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/019/0199a896a10d656f03241b451a2c8ad3.jpg,https://www.kupi-jeans.ru/upload/iblock/019/0199a896a10d656f03241b451a2c8ad3.jpg,https://www.kupi-jeans.ru/upload/iblock/41e/41eec8de583020617e90ca593b78f272.jpg,https://www.kupi-jeans.ru/upload/iblock/3fa/3fa05d4a74cbc167374ba0037e7e241b.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Комбинезоны и сарафаны 
Сарафан женский джинсовый СДЖ 002,1100,700,ARK-СДЖ 002',Size,46-48,Легкие удобные сарафаны свободного покроя Цвет: голубой Состав: 95% хлопок/5% эластан Размеры: 46-48 Производитель: Китай,10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/kombinezony_i_sarafany_/sarafan_zhenskiy_dzhinsovyy_sdzh_002/,Color,00bfff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/77c/77ce04f056ff175fa86c958fdd42707b.jpg,https://www.kupi-jeans.ru/upload/iblock/77c/77ce04f056ff175fa86c958fdd42707b.jpg,https://www.kupi-jeans.ru/upload/iblock/0d6/0d6528f7252dc96c71a5619af8ccee52.jpg,https://www.kupi-jeans.ru/upload/iblock/af8/af8aac3abac5a556c26cdc8082e5f78b.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Комбинезоны и сарафаны 
Шорты женские джинсовые Langluka LK0146ADK,1200,800,ARK-LK0146ADK',Size,28;29;31;32,"Шорты Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/shorty_zhenskie_dzhinsovye_langluka_lk0146adk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/ffb/ffba6fd1a1394c529ba82eea8d2da662.jpg,https://www.kupi-jeans.ru/upload/iblock/ffb/ffba6fd1a1394c529ba82eea8d2da662.jpg,https://www.kupi-jeans.ru/upload/iblock/bc5/bc58782f06a2bbf9d059c797ca060667.jpg,https://www.kupi-jeans.ru/upload/iblock/cf3/cf3e3bf5ca7739ac1f9694603688889b.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Бриджи женские джинсовые Langluka X1671AK,1190,790,ARK-X1671AK',Size,28;29;32,"Бриджи Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_langluka_x1671ak/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/666/6660d46c24da9b8438572f495941f5e6.jpg,https://www.kupi-jeans.ru/upload/iblock/666/6660d46c24da9b8438572f495941f5e6.jpg,https://www.kupi-jeans.ru/upload/iblock/287/287fae8714138f6cc6cf68050e2fa6fd.jpg,https://www.kupi-jeans.ru/upload/iblock/ece/ece255caa0f2c4e6d9802d207255ac50.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Бриджи женские джинсовые Langluka PY-218Q,1190,790,ARK-PY-218Q',Size,25;26,"Бриджи Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_langluka_py_218q/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/f61/f6131f640ebfe6be1e664d25cd664026.jpg,https://www.kupi-jeans.ru/upload/iblock/f61/f6131f640ebfe6be1e664d25cd664026.jpg,https://www.kupi-jeans.ru/upload/iblock/bda/bdaf154480c49ca328582ffdb61f37ca.jpg,https://www.kupi-jeans.ru/upload/iblock/37e/37e7a2636bef3c9628163ecae133c278.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Бриджи женские джинсовые Langluka X1685W,1190,790,ARK-X1685W',Size,25;26;28,"Бриджи Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_langluka_x1685w/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/4eb/4eb1a78c281e5ded8ab7fcfd777b2e9c.jpg,https://www.kupi-jeans.ru/upload/iblock/4eb/4eb1a78c281e5ded8ab7fcfd777b2e9c.jpg,https://www.kupi-jeans.ru/upload/iblock/1f3/1f32b315ee2da128b5f943657b94e8cd.jpg,https://www.kupi-jeans.ru/upload/iblock/67c/67c5d5ebe3ffc31b57c1af585959d4fc.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Туника женская джинсовая Baofi 1728-4,960,560,ARK-1728-4',Size,42;46,"Легкая удобная джинсовая туника с короткими рукавами, оформленная симпатичным принтом. . Цвет: голубой Состав: 95% хлопок/5% спандекс Производитель: Китай",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/kombinezony_i_sarafany_/tunika_zhenskaya_dzhinsovaya_baofi_1728_4/,Color,00bfff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/b4f/b4fa1389ca4ee0cf1348f8ff6591c3c9.jpg,https://www.kupi-jeans.ru/upload/iblock/b4f/b4fa1389ca4ee0cf1348f8ff6591c3c9.jpg,https://www.kupi-jeans.ru/upload/iblock/06b/06b54b009087bebee149e36fe834ef60.jpg,https://www.kupi-jeans.ru/upload/iblock/274/2744aa97f6daddb9dc504b77f4fe1fba.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Комбинезоны и сарафаны 
Джинсы женские утепленные Manguer 8604,1200,800,ARK-8604',Size,27,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_manguer_8604/,Color,0000ff,Китай,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/09b/09b7515034566d4051ca26e6f6a01195.jpg,https://www.kupi-jeans.ru/upload/iblock/4b1/4b10dcef7473bc0298fdc6d6174161d8.jpg,https://www.kupi-jeans.ru/upload/iblock/4b1/4b10dcef7473bc0298fdc6d6174161d8.jpg,https://www.kupi-jeans.ru/upload/iblock/b9c/b9c8656c97c31f6cad1cd2c704d59d84.jpg,https://www.kupi-jeans.ru/upload/iblock/2ef/2ef73eb9e12f3fa8535d10823939b438.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Туника женская джинсовая Baofi 1728-1,960,560,ARK-1728-1',Size,42;44,"Легкая удобная джинсовая туника с короткими рукавами, оформленная симпатичным принтом. . Цвет: голубой Состав: 95% хлопок/5% спандекс Производитель: Китай",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/kombinezony_i_sarafany_/tunika_zhenskaya_dzhinsovaya_baofi_1728_1/,Color,00bfff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/08f/08f738a1e3b18b08d256f44917079c45.jpg,https://www.kupi-jeans.ru/upload/iblock/08f/08f738a1e3b18b08d256f44917079c45.jpg,https://www.kupi-jeans.ru/upload/iblock/6d1/6d18eedae268df4e3c45365fe51ebbcb.jpg,https://www.kupi-jeans.ru/upload/iblock/9b9/9b9aaa6a05ee9a088045627a850b3b7e.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Комбинезоны и сарафаны 
Джинсы женские утепленные Barbie Coco Q-242,1399,999,ARK-Q-242',Size,25,"Классический покрой джинсов. Модель утепленная: с подкладкой из тонкого флиса, которая незаметна глазу. Джинсы-стрейч. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: осень-зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_barbie_coco_q_242/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/4f0/4f0a47931ae0e1a44811202f258a0467.jpg,https://www.kupi-jeans.ru/upload/iblock/4f0/4f0a47931ae0e1a44811202f258a0467.jpg,https://www.kupi-jeans.ru/upload/iblock/83a/83ab1bc00db66a481c485a22b9a684ef.jpg,https://www.kupi-jeans.ru/upload/iblock/491/4913e47f9b0c48adb99ae061e500f1bc.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
